BagelVLA (old)
Generated: 2025-10-28 01:08:18
Leaves: 1223

PATH                                                                                    SHAPE       DTYPE          #ELEMS         BYTES  SHARDING
modules_mixture_of_transformers/layer_1/attn/txt/q_proj/bias                           (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_1/attn/txt/q_proj/kernel                    (3584,3584)    bfloat16      12,845,056      24.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_1/attn/txt/v_proj/bias                            (512)    bfloat16             512       1.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_1/attn/txt/v_proj/kernel                     (3584,512)    bfloat16       1,835,008       3.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_1/gen/input_rms/weight                           (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_1/gen/mlp/gen/down_proj/kernel             (18944,3584)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_1/gen/mlp/gen/gate_proj/kernel             (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_1/gen/mlp/gen/up_proj/kernel               (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_1/gen/post_attn_rms/weight                       (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_1/txt/input_rms/weight                           (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_1/txt/mlp/txt/down_proj/kernel             (18944,3584)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_1/txt/mlp/txt/gate_proj/kernel             (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_1/txt/mlp/txt/up_proj/kernel               (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_1/txt/post_attn_rms/weight                       (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/attn/gen/k_norm/weight                         (128)    bfloat16             128         256 B  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/attn/gen/k_proj/bias                           (512)    bfloat16             512       1.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/attn/gen/k_proj/kernel                    (3584,512)    bfloat16       1,835,008       3.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/attn/gen/o_proj/kernel                   (3584,3584)    bfloat16      12,845,056      24.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/attn/gen/q_norm/weight                         (128)    bfloat16             128         256 B  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/attn/gen/q_proj/bias                          (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/attn/gen/q_proj/kernel                   (3584,3584)    bfloat16      12,845,056      24.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/attn/gen/v_proj/bias                           (512)    bfloat16             512       1.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/attn/gen/v_proj/kernel                    (3584,512)    bfloat16       1,835,008       3.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/attn/txt/k_norm/weight                         (128)    bfloat16             128         256 B  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/attn/txt/k_proj/bias                           (512)    bfloat16             512       1.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/attn/txt/k_proj/kernel                    (3584,512)    bfloat16       1,835,008       3.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/attn/txt/o_proj/kernel                   (3584,3584)    bfloat16      12,845,056      24.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/attn/txt/q_norm/weight                         (128)    bfloat16             128         256 B  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/attn/txt/q_proj/bias                          (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/attn/txt/q_proj/kernel                   (3584,3584)    bfloat16      12,845,056      24.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/attn/txt/v_proj/bias                           (512)    bfloat16             512       1.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/attn/txt/v_proj/kernel                    (3584,512)    bfloat16       1,835,008       3.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/gen/input_rms/weight                          (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/gen/mlp/gen/down_proj/kernel            (18944,3584)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/gen/mlp/gen/gate_proj/kernel            (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/gen/mlp/gen/up_proj/kernel              (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/gen/post_attn_rms/weight                      (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/txt/input_rms/weight                          (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/txt/mlp/txt/down_proj/kernel            (18944,3584)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/txt/mlp/txt/gate_proj/kernel            (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/txt/mlp/txt/up_proj/kernel              (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_10/txt/post_attn_rms/weight                      (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/attn/gen/k_norm/weight                         (128)    bfloat16             128         256 B  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/attn/gen/k_proj/bias                           (512)    bfloat16             512       1.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/attn/gen/k_proj/kernel                    (3584,512)    bfloat16       1,835,008       3.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/attn/gen/o_proj/kernel                   (3584,3584)    bfloat16      12,845,056      24.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/attn/gen/q_norm/weight                         (128)    bfloat16             128         256 B  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/attn/gen/q_proj/bias                          (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/attn/gen/q_proj/kernel                   (3584,3584)    bfloat16      12,845,056      24.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/attn/gen/v_proj/bias                           (512)    bfloat16             512       1.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/attn/gen/v_proj/kernel                    (3584,512)    bfloat16       1,835,008       3.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/attn/txt/k_norm/weight                         (128)    bfloat16             128         256 B  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/attn/txt/k_proj/bias                           (512)    bfloat16             512       1.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/attn/txt/k_proj/kernel                    (3584,512)    bfloat16       1,835,008       3.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/attn/txt/o_proj/kernel                   (3584,3584)    bfloat16      12,845,056      24.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/attn/txt/q_norm/weight                         (128)    bfloat16             128         256 B  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/attn/txt/q_proj/bias                          (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/attn/txt/q_proj/kernel                   (3584,3584)    bfloat16      12,845,056      24.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/attn/txt/v_proj/bias                           (512)    bfloat16             512       1.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/attn/txt/v_proj/kernel                    (3584,512)    bfloat16       1,835,008       3.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/gen/input_rms/weight                          (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/gen/mlp/gen/down_proj/kernel            (18944,3584)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/gen/mlp/gen/gate_proj/kernel            (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/gen/mlp/gen/up_proj/kernel              (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/gen/post_attn_rms/weight                      (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/txt/input_rms/weight                          (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/txt/mlp/txt/down_proj/kernel            (18944,3584)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/txt/mlp/txt/gate_proj/kernel            (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/txt/mlp/txt/up_proj/kernel              (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_11/txt/post_attn_rms/weight                      (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/attn/gen/k_norm/weight                         (128)    bfloat16             128         256 B  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/attn/gen/k_proj/bias                           (512)    bfloat16             512       1.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/attn/gen/k_proj/kernel                    (3584,512)    bfloat16       1,835,008       3.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/attn/gen/o_proj/kernel                   (3584,3584)    bfloat16      12,845,056      24.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/attn/gen/q_norm/weight                         (128)    bfloat16             128         256 B  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/attn/gen/q_proj/bias                          (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/attn/gen/q_proj/kernel                   (3584,3584)    bfloat16      12,845,056      24.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/attn/gen/v_proj/bias                           (512)    bfloat16             512       1.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/attn/gen/v_proj/kernel                    (3584,512)    bfloat16       1,835,008       3.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/attn/txt/k_norm/weight                         (128)    bfloat16             128         256 B  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/attn/txt/k_proj/bias                           (512)    bfloat16             512       1.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/attn/txt/k_proj/kernel                    (3584,512)    bfloat16       1,835,008       3.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/attn/txt/o_proj/kernel                   (3584,3584)    bfloat16      12,845,056      24.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/attn/txt/q_norm/weight                         (128)    bfloat16             128         256 B  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/attn/txt/q_proj/bias                          (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/attn/txt/q_proj/kernel                   (3584,3584)    bfloat16      12,845,056      24.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/attn/txt/v_proj/bias                           (512)    bfloat16             512       1.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/attn/txt/v_proj/kernel                    (3584,512)    bfloat16       1,835,008       3.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/gen/input_rms/weight                          (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/gen/mlp/gen/down_proj/kernel            (18944,3584)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/gen/mlp/gen/gate_proj/kernel            (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/gen/mlp/gen/up_proj/kernel              (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/gen/post_attn_rms/weight                      (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/txt/input_rms/weight                          (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/txt/mlp/txt/down_proj/kernel            (18944,3584)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/txt/mlp/txt/gate_proj/kernel            (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/txt/mlp/txt/up_proj/kernel              (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_12/txt/post_attn_rms/weight                      (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/attn/gen/k_norm/weight                         (128)    bfloat16             128         256 B  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/attn/gen/k_proj/bias                           (512)    bfloat16             512       1.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/attn/gen/k_proj/kernel                    (3584,512)    bfloat16       1,835,008       3.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/attn/gen/o_proj/kernel                   (3584,3584)    bfloat16      12,845,056      24.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/attn/gen/q_norm/weight                         (128)    bfloat16             128         256 B  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/attn/gen/q_proj/bias                          (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/attn/gen/q_proj/kernel                   (3584,3584)    bfloat16      12,845,056      24.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/attn/gen/v_proj/bias                           (512)    bfloat16             512       1.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/attn/gen/v_proj/kernel                    (3584,512)    bfloat16       1,835,008       3.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/attn/txt/k_norm/weight                         (128)    bfloat16             128         256 B  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/attn/txt/k_proj/bias                           (512)    bfloat16             512       1.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/attn/txt/k_proj/kernel                    (3584,512)    bfloat16       1,835,008       3.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/attn/txt/o_proj/kernel                   (3584,3584)    bfloat16      12,845,056      24.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/attn/txt/q_norm/weight                         (128)    bfloat16             128         256 B  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/attn/txt/q_proj/bias                          (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/attn/txt/q_proj/kernel                   (3584,3584)    bfloat16      12,845,056      24.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/attn/txt/v_proj/bias                           (512)    bfloat16             512       1.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/attn/txt/v_proj/kernel                    (3584,512)    bfloat16       1,835,008       3.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/gen/input_rms/weight                          (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/gen/mlp/gen/down_proj/kernel            (18944,3584)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/gen/mlp/gen/gate_proj/kernel            (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/gen/mlp/gen/up_proj/kernel              (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/gen/post_attn_rms/weight                      (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/txt/input_rms/weight                          (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/txt/mlp/txt/down_proj/kernel            (18944,3584)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/txt/mlp/txt/gate_proj/kernel            (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/txt/mlp/txt/up_proj/kernel              (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_13/txt/post_attn_rms/weight                      (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/attn/gen/k_norm/weight                         (128)    bfloat16             128         256 B  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/attn/gen/k_proj/bias                           (512)    bfloat16             512       1.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/attn/gen/k_proj/kernel                    (3584,512)    bfloat16       1,835,008       3.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/attn/gen/o_proj/kernel                   (3584,3584)    bfloat16      12,845,056      24.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/attn/gen/q_norm/weight                         (128)    bfloat16             128         256 B  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/attn/gen/q_proj/bias                          (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/attn/gen/q_proj/kernel                   (3584,3584)    bfloat16      12,845,056      24.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/attn/gen/v_proj/bias                           (512)    bfloat16             512       1.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/attn/gen/v_proj/kernel                    (3584,512)    bfloat16       1,835,008       3.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/attn/txt/k_norm/weight                         (128)    bfloat16             128         256 B  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/attn/txt/k_proj/bias                           (512)    bfloat16             512       1.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/attn/txt/k_proj/kernel                    (3584,512)    bfloat16       1,835,008       3.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/attn/txt/o_proj/kernel                   (3584,3584)    bfloat16      12,845,056      24.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/attn/txt/q_norm/weight                         (128)    bfloat16             128         256 B  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/attn/txt/q_proj/bias                          (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/attn/txt/q_proj/kernel                   (3584,3584)    bfloat16      12,845,056      24.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/attn/txt/v_proj/bias                           (512)    bfloat16             512       1.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/attn/txt/v_proj/kernel                    (3584,512)    bfloat16       1,835,008       3.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/gen/input_rms/weight                          (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/gen/mlp/gen/down_proj/kernel            (18944,3584)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/gen/mlp/gen/gate_proj/kernel            (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/gen/mlp/gen/up_proj/kernel              (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/gen/post_attn_rms/weight                      (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/txt/input_rms/weight                          (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/txt/mlp/txt/down_proj/kernel            (18944,3584)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/txt/mlp/txt/gate_proj/kernel            (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/txt/mlp/txt/up_proj/kernel              (3584,18944)    bfloat16      67,895,296     129.50 MB  SingleDeviceSharding
modules_mixture_of_transformers/layer_14/txt/post_attn_rms/weight                      (3584)    bfloat16           3,584       7.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_15/attn/gen/k_norm/weight                         (128)    bfloat16             128         256 B  SingleDeviceSharding
modules_mixture_of_transformers/layer_15/attn/gen/k_proj/bias                           (512)    bfloat16             512       1.00 KB  SingleDeviceSharding
modules_mixture_of_transformers/layer_15/attn/gen/k_proj/kernel                    (3584,512)    bfloat16       1,835,008       3.50 MB  SingleDeviceSharding
